name,type,value,date
General Mitchell International,airport,15270,"1998	"
General Mitchell International,airport,15407,"1999	"
General Mitchell International,airport,15411,"2000	"
General Mitchell International,airport,17926,"2001	"
General Mitchell International,airport,15190,"2002	"
General Mitchell International,airport,20946,"2003	"
General Mitchell International,airport,21699,"2004	"
General Mitchell International,airport,21520,"2005	"
General Mitchell International,airport,23374,"2006	"
General Mitchell International,airport,42700,"2008	"
Muskegon County,airport,396,"2008	"
Molokai,airport,227,"2004	"
Molokai,airport,61,"2003	"
Molokai,airport,1,"1998	"
Melbourne International ,airport,1076,"1987	"
Melbourne International ,airport,4812,"1988	"
Melbourne International ,airport,4637,"1989	"
Melbourne International ,airport,5725,"1990	"
Melbourne International ,airport,4879,"1991	"
Melbourne International ,airport,4784,"1992	"
Melbourne International ,airport,4356,"1993	"
Melbourne International ,airport,3692,"1994	"
Melbourne International ,airport,3171,"1995	"
Melbourne International ,airport,3295,"1996	"
Melbourne International ,airport,2885,"1997	"
Melbourne International ,airport,2411,"1998	"
Melbourne International ,airport,1796,"1999	"
Melbourne International ,airport,1452,"2000	"
Melbourne International ,airport,1663,"2001	"
Melbourne International ,airport,1338,"2002	"
Melbourne International ,airport,2354,"2003	"
Melbourne International ,airport,2754,"2004	"
Melbourne International ,airport,3518,"2005	"
Melbourne International ,airport,2262,"2006	"
Melbourne International ,airport,2044,"2007	"
Melbourne International ,airport,2002,"2008	"
Quad City,airport,1336,"1996	"
Quad City,airport,1839,"1987	"
Quad City,airport,5510,"1988	"
Quad City,airport,4306,"1989	"
Quad City,airport,3653,"1990	"
Quad City,airport,3240,"1991	"
Quad City,airport,3341,"1992	"
Quad City,airport,2608,"1993	"
Quad City,airport,2692,"1994	"
Quad City,airport,1641,"1995	"
Quad City,airport,1530,"1997	"
Quad City,airport,1711,"1998	"
Quad City,airport,1884,"1999	"
Quad City,airport,1962,"2000	"
Quad City,airport,2030,"2001	"
Quad City,airport,1603,"2002	"
Quad City,airport,2722,"2003	"
Quad City,airport,4058,"2004	"
Quad City,airport,4920,"2005	"
Quad City,airport,6309,"2006	"
Quad City,airport,9516,"2007	"
Quad City,airport,8567,"2008	"
Monroe Regional,airport,638,"1987	"
Monroe Regional,airport,2540,"1988	"
Monroe Regional,airport,2478,"1989	"
Monroe Regional,airport,2487,"1990	"
Monroe Regional,airport,2491,"1991	"
Monroe Regional,airport,2515,"1992	"
Monroe Regional,airport,2483,"1993	"
Monroe Regional,airport,2353,"1994	"
Monroe Regional,airport,2209,"1995	"
Monroe Regional,airport,2529,"1996	"
Monroe Regional,airport,2190,"1997	"
Monroe Regional,airport,2188,"1998	"
Monroe Regional,airport,2180,"1999	"
Monroe Regional,airport,2154,"2000	"
Monroe Regional,airport,1574,"2001	"
Monroe Regional,airport,283,"2002	"
Monroe Regional,airport,3509,"2003	"
Monroe Regional,airport,3520,"2004	"
Monroe Regional,airport,2081,"2005	"
Monroe Regional,airport,2289,"2006	"
Monroe Regional,airport,3094,"2007	"
Monroe Regional,airport,2530,"2008	"
Mobile Regional,airport,7804,"1992	"
Mobile Regional,airport,2135,"1987	"
Mobile Regional,airport,8067,"1988	"
Mobile Regional,airport,6961,"1989	"
Mobile Regional,airport,8789,"1990	"
Mobile Regional,airport,7884,"1991	"
Mobile Regional,airport,7305,"1993	"
Mobile Regional,airport,5842,"1994	"
Mobile Regional,airport,5378,"1995	"
Mobile Regional,airport,4188,"1996	"
Mobile Regional,airport,4370,"1997	"
Mobile Regional,airport,4297,"1998	"
Mobile Regional,airport,4311,"1999	"
Mobile Regional,airport,4304,"2000	"
Mobile Regional,airport,3323,"2001	"
Mobile Regional,airport,2018,"2002	"
Mobile Regional,airport,4949,"2003	"
Mobile Regional,airport,5065,"2004	"
Mobile Regional,airport,4551,"2005	"
Mobile Regional,airport,5562,"2006	"
Mobile Regional,airport,6171,"2007	"
Mobile Regional,airport,6348,"2008	"
Modesto City-County-Harry Sham ,airport,1413,"2005	"
Modesto City-County-Harry Sham ,airport,2351,"2006	"
Modesto City-County-Harry Sham ,airport,1410,"2004	"
Modesto City-County-Harry Sham ,airport,3060,"2007	"
Modesto City-County-Harry Sham ,airport,2325,"2008	"
Modesto City-County-Harry Sham ,airport,1383,"2003	"
Minot International,airport,1091,"1995	"
Minot International,airport,447,"1987	"
Minot International,airport,1886,"1988	"
Minot International,airport,1909,"1989	"
Minot International,airport,1979,"1990	"
Minot International,airport,1761,"1991	"
Minot International,airport,1768,"1992	"
Minot International,airport,1600,"1993	"
Minot International,airport,1067,"1994	"
Minot International,airport,1095,"1996	"
Minot International,airport,1091,"1997	"
Minot International,airport,1084,"1998	"
Minot International,airport,1092,"1999	"
Minot International,airport,1006,"2000	"
Minot International,airport,1093,"2001	"
Minot International,airport,1094,"2002	"
Minot International,airport,1104,"2003	"
Minot International,airport,1110,"2004	"
Minot International,airport,1108,"2005	"
Minot International,airport,1090,"2006	"
Minot International,airport,1080,"2007	"
Minot International,airport,1085,"2008	"
Marquette County Airport,airport,267,"2002	"
Marquette County Airport,airport,299,"2001	"
Marquette County Airport,airport,311,"2003	"
Marquette County Airport,airport,826,"2004	"
Marquette County Airport,airport,1017,"2005	"
Marquette County Airport,airport,983,"2006	"
Marquette County Airport,airport,1069,"2007	"
Marquette County Airport,airport,991,"2008	"
Monterey Peninsula,airport,888,"1987	"
Monterey Peninsula,airport,2518,"1988	"
Monterey Peninsula,airport,2157,"1989	"
Monterey Peninsula,airport,2244,"1990	"
Monterey Peninsula,airport,1185,"1991	"
Monterey Peninsula,airport,1126,"1992	"
Monterey Peninsula,airport,1375,"1993	"
Monterey Peninsula,airport,1357,"1994	"
Monterey Peninsula,airport,1205,"1995	"
Monterey Peninsula,airport,731,"1996	"
Monterey Peninsula,airport,724,"1997	"
Monterey Peninsula,airport,722,"1998	"
Monterey Peninsula,airport,717,"1999	"
Monterey Peninsula,airport,341,"2000	"
Monterey Peninsula,airport,2319,"2001	"
Monterey Peninsula,airport,1803,"2002	"
Monterey Peninsula,airport,7437,"2003	"
Monterey Peninsula,airport,7289,"2004	"
Monterey Peninsula,airport,7225,"2005	"
Monterey Peninsula,airport,8188,"2006	"
Monterey Peninsula,airport,8768,"2007	"
Monterey Peninsula,airport,7607,"2008	"
Dane County Regional,airport,4151,"1994	"
Dane County Regional,airport,1117,"1987	"
Dane County Regional,airport,5526,"1988	"
Dane County Regional,airport,6072,"1989	"
Dane County Regional,airport,7146,"1990	"
Dane County Regional,airport,5702,"1991	"
Dane County Regional,airport,7777,"1992	"
Dane County Regional,airport,5532,"1993	"
Dane County Regional,airport,4640,"1995	"
Dane County Regional,airport,4428,"1996	"
Dane County Regional,airport,4526,"1997	"
Dane County Regional,airport,4613,"1998	"
Dane County Regional,airport,4567,"1999	"
Dane County Regional,airport,3976,"2000	"
Dane County Regional,airport,6374,"2001	"
Dane County Regional,airport,6244,"2002	"
Dane County Regional,airport,7583,"2003	"
Dane County Regional,airport,8696,"2004	"
Dane County Regional,airport,9980,"2005	"
Dane County Regional,airport,12945,"2006	"
Dane County Regional,airport,13416,"2007	"
Dane County Regional,airport,13961,"2008	"
Missoula International,airport,2504,"1989	"
Missoula International,airport,2481,"1990	"
Missoula International,airport,2503,"1991	"
Missoula International,airport,708,"1987	"
Missoula International,airport,2384,"1992	"
Missoula International,airport,2503,"1993	"
Missoula International,airport,1907,"1994	"
Missoula International,airport,1822,"1995	"
Missoula International,airport,1829,"1996	"
Missoula International,airport,1824,"1997	"
Missoula International,airport,1823,"1998	"
Missoula International,airport,2665,"1988	"
Missoula International,airport,2144,"1999	"
Missoula International,airport,1865,"2000	"
Missoula International,airport,1912,"2001	"
Missoula International,airport,1896,"2002	"
Missoula International,airport,3268,"2003	"
Missoula International,airport,4536,"2004	"
Missoula International,airport,4519,"2005	"
Missoula International,airport,4057,"2006	"
Missoula International,airport,3807,"2007	"
Missoula International,airport,3256,"2008	"
Minneapolis-St Paul Intl,airport,136693,"1998	"
Minneapolis-St Paul Intl,airport,23108,"1987	"
Minneapolis-St Paul Intl,airport,95265,"1988	"
Minneapolis-St Paul Intl,airport,99072,"1989	"
Minneapolis-St Paul Intl,airport,102298,"1990	"
Minneapolis-St Paul Intl,airport,106515,"1991	"
Minneapolis-St Paul Intl,airport,115258,"1992	"
Minneapolis-St Paul Intl,airport,120572,"1993	"
Minneapolis-St Paul Intl,airport,123222,"1994	"
Minneapolis-St Paul Intl,airport,136436,"1995	"
Minneapolis-St Paul Intl,airport,141924,"1996	"
Minneapolis-St Paul Intl,airport,138087,"1997	"
Minneapolis-St Paul Intl,airport,143419,"1999	"
Minneapolis-St Paul Intl,airport,147284,"2000	"
Minneapolis-St Paul Intl,airport,142507,"2001	"
Minneapolis-St Paul Intl,airport,141540,"2002	"
Minneapolis-St Paul Intl,airport,144836,"2003	"
Minneapolis-St Paul Intl,airport,146935,"2004	"
Minneapolis-St Paul Intl,airport,137393,"2005	"
Minneapolis-St Paul Intl,airport,126498,"2006	"
Minneapolis-St Paul Intl,airport,155846,"2007	"
Minneapolis-St Paul Intl,airport,130289,"2008	"
New Orleans International ,airport,10112,"1987	"
New Orleans International ,airport,40943,"1988	"
New Orleans International ,airport,40689,"1989	"
New Orleans International ,airport,45439,"1990	"
New Orleans International ,airport,40479,"1991	"
New Orleans International ,airport,40100,"1992	"
New Orleans International ,airport,41899,"1993	"
New Orleans International ,airport,48055,"1994	"
New Orleans International ,airport,49179,"1995	"
New Orleans International ,airport,47132,"1996	"
New Orleans International ,airport,47701,"1997	"
New Orleans International ,airport,49983,"1998	"
New Orleans International ,airport,49391,"1999	"
New Orleans International ,airport,51199,"2000	"
New Orleans International ,airport,51055,"2001	"
New Orleans International ,airport,49371,"2002	"
New Orleans International ,airport,52334,"2003	"
New Orleans International ,airport,53167,"2004	"
New Orleans International ,airport,40499,"2005	"
New Orleans International ,airport,29899,"2006	"
New Orleans International ,airport,37329,"2007	"
New Orleans International ,airport,39422,"2008	"
Florida Keys Marathon,airport,128,"2007	"
Montrose Regional,airport,61,"1996	"
Montrose Regional,airport,2,"1992	"
Montrose Regional,airport,11,"1993	"
Montrose Regional,airport,18,"1994	"
Montrose Regional,airport,45,"1995	"
Montrose Regional,airport,156,"1997	"
Montrose Regional,airport,202,"1998	"
Montrose Regional,airport,300,"1999	"
Montrose Regional,airport,198,"2000	"
Montrose Regional,airport,263,"2001	"
Montrose Regional,airport,334,"2002	"
Montrose Regional,airport,2188,"2003	"
Montrose Regional,airport,2518,"2004	"
Montrose Regional,airport,2728,"2005	"
Montrose Regional,airport,2708,"2006	"
Montrose Regional,airport,2606,"2007	"
Montrose Regional,airport,2419,"2008	"
Myrtle Beach International,airport,3803,"1988	"
Myrtle Beach International,airport,4241,"1989	"
Myrtle Beach International,airport,3462,"1990	"
Myrtle Beach International,airport,3302,"1991	"
Myrtle Beach International,airport,2318,"1992	"
Myrtle Beach International,airport,2303,"1993	"
Myrtle Beach International,airport,2472,"1994	"
Myrtle Beach International,airport,993,"1987	"
Myrtle Beach International,airport,2720,"1995	"
Myrtle Beach International,airport,2449,"1996	"
Myrtle Beach International,airport,2271,"1997	"
Myrtle Beach International,airport,2408,"1998	"
Myrtle Beach International,airport,2159,"1999	"
Myrtle Beach International,airport,2745,"2000	"
Myrtle Beach International,airport,2869,"2001	"
Myrtle Beach International,airport,2563,"2002	"
Myrtle Beach International,airport,5565,"2003	"
Myrtle Beach International,airport,7849,"2004	"
Myrtle Beach International,airport,7201,"2005	"
Myrtle Beach International,airport,7088,"2006	"
Myrtle Beach International,airport,6764,"2007	"
Myrtle Beach International,airport,5335,"2008	"
Albert J Ellis,airport,1033,"1994	"
Albert J Ellis,airport,455,"1987	"
Albert J Ellis,airport,1805,"1988	"
Albert J Ellis,airport,1264,"1989	"
Albert J Ellis,airport,1064,"1990	"
Albert J Ellis,airport,1024,"1991	"
Albert J Ellis,airport,1024,"1992	"
Albert J Ellis,airport,1020,"1993	"
Albert J Ellis,airport,369,"1995	"
Albert J Ellis,airport,62,"2006	"
Albert J Ellis,airport,1134,"2007	"
Albert J Ellis,airport,1184,"2008	"
Metropolitan Oakland International,airport,8393,"1987	"
Metropolitan Oakland International,airport,28335,"1988	"
Metropolitan Oakland International,airport,28156,"1989	"
Metropolitan Oakland International,airport,36437,"1990	"
Metropolitan Oakland International,airport,40122,"1991	"
Metropolitan Oakland International,airport,36640,"1992	"
Metropolitan Oakland International,airport,39516,"1993	"
Metropolitan Oakland International,airport,44314,"1994	"
Metropolitan Oakland International,airport,65541,"1995	"
Metropolitan Oakland International,airport,60898,"1996	"
Metropolitan Oakland International,airport,58734,"1997	"
Metropolitan Oakland International,airport,56002,"1998	"
Metropolitan Oakland International,airport,55489,"1999	"
Metropolitan Oakland International,airport,57103,"2000	"
Metropolitan Oakland International,airport,62763,"2001	"
Metropolitan Oakland International,airport,61533,"2002	"
Metropolitan Oakland International,airport,67279,"2003	"
Metropolitan Oakland International,airport,70850,"2004	"
Metropolitan Oakland International,airport,70381,"2005	"
Metropolitan Oakland International,airport,74794,"2006	"
Metropolitan Oakland International,airport,74938,"2007	"
Metropolitan Oakland International,airport,62535,"2008	"
Ogden-Hinckley,airport,1,"2003	"
Ogden-Hinckley,airport,4,"2004	"
Ogden-Hinckley,airport,1,"2005	"
Kahului,airport,14665,"2001	"
Kahului,airport,890,"1987	"
Kahului,airport,3474,"1988	"
Kahului,airport,3278,"1989	"
Kahului,airport,3004,"1990	"
Kahului,airport,2954,"1991	"
Kahului,airport,2952,"1992	"
Kahului,airport,2689,"1993	"
Kahului,airport,2695,"1994	"
Kahului,airport,2609,"1995	"
Kahului,airport,2769,"1996	"
Kahului,airport,2914,"1997	"
Kahului,airport,3011,"1998	"
Kahului,airport,3047,"1999	"
Kahului,airport,5621,"2000	"
Kahului,airport,3929,"2002	"
Kahului,airport,6274,"2003	"
Kahului,airport,13735,"2004	"
Kahului,airport,14632,"2005	"
Kahului,airport,23923,"2006	"
Kahului,airport,25515,"2007	"
Kahului,airport,19940,"2008	"
Will Rogers World,airport,24148,"1990	"
Will Rogers World,airport,24664,"1991	"
Will Rogers World,airport,24789,"1992	"
Will Rogers World,airport,24389,"1993	"
Will Rogers World,airport,25564,"1988	"
Will Rogers World,airport,23498,"1994	"
Will Rogers World,airport,22077,"1995	"
Will Rogers World,airport,20461,"1996	"
Will Rogers World,airport,20747,"1997	"
Will Rogers World,airport,20092,"1998	"
Will Rogers World,airport,20247,"1999	"
Will Rogers World,airport,23783,"1989	"
Will Rogers World,airport,19878,"2000	"
Will Rogers World,airport,21780,"2001	"
Will Rogers World,airport,19889,"2002	"
Will Rogers World,airport,23844,"2003	"
Will Rogers World,airport,22465,"2004	"
Will Rogers World,airport,20643,"2005	"
Will Rogers World,airport,6381,"1987	"
Will Rogers World,airport,22003,"2006	"
Will Rogers World,airport,26964,"2007	"
Will Rogers World,airport,25152,"2008	"
Eppley Airfield,airport,16639,"1998	"
Eppley Airfield,airport,4471,"1987	"
Eppley Airfield,airport,18111,"1988	"
Eppley Airfield,airport,17566,"1989	"
Eppley Airfield,airport,17046,"1990	"
Eppley Airfield,airport,17501,"1991	"
Eppley Airfield,airport,15654,"1992	"
Eppley Airfield,airport,16171,"1993	"
Eppley Airfield,airport,16707,"1994	"
Eppley Airfield,airport,18215,"1995	"
Eppley Airfield,airport,18313,"1996	"
Eppley Airfield,airport,17501,"1997	"
Eppley Airfield,airport,16894,"1999	"
Eppley Airfield,airport,17262,"2000	"
Eppley Airfield,airport,18744,"2001	"
